"11re -- Väestö iän (1-v.) ja sukupuolen mukaan alueittain, 1972-2018"

"Alue","Ikä","Miehet 2018 Väestö 31.12.","Naiset 2018 Väestö 31.12."
"Enonkoski","54",13,11
"Enonkoski","55",15,9
"Enonkoski","56",12,11
"Enonkoski","57",5,17
"Enonkoski","58",4,12
"Enonkoski","59",12,11
"Enonkoski","60",9,10
"Enonkoski","61",16,8
"Enonkoski","62",16,9
"Enonkoski","63",9,15
"Enonkoski","64",11,9
"Enonkoski","65",15,10
"Enonkoski","66",18,13
"Enonkoski","67",17,13
"Enonkoski","68",17,13
"Enonkoski","69",16,24
"Enonkoski","70",9,15
"Enonkoski","71",21,10
"Enonkoski","72",12,15
"Enonkoski","73",18,12
"Enonkoski","74",12,15
"Enonkoski","75",8,5
"Enonkoski","76",10,5
"Enonkoski","77",11,14
"Enonkoski","78",5,8
"Enonkoski","79",9,8
"Enonkoski","80",9,11
"Enonkoski","81",8,10
"Enonkoski","82",5,11
"Enonkoski","83",6,10
"Enonkoski","84",9,4
"Enonkoski","85",5,3
"Enonkoski","86",6,7
"Enonkoski","87",5,6
"Enonkoski","88",3,7
"Enonkoski","89",4,2
"Enonkoski","90",2,4
"Enonkoski","91",3,0
"Enonkoski","92",0,0
"Enonkoski","93",0,4
"Enonkoski","94",1,2
"Enonkoski","95",0,3
"Enonkoski","96",0,1
"Enonkoski","97",0,2
"Enonkoski","98",0,1
"Enonkoski","99",0,0
"Enonkoski","100 -",0,0
"Enontekiö","Yhteensä",976,876
"Enontekiö","0",4,7
"Enontekiö","1",3,7
"Enontekiö","2",5,7
"Enontekiö","3",7,9
"Enontekiö","4",7,4
"Enontekiö","5",9,6
"Enontekiö","6",17,6
"Enontekiö","7",9,13
"Enontekiö","8",12,12
"Enontekiö","9",10,8
"Enontekiö","10",6,9
"Enontekiö","11",12,6
"Enontekiö","12",7,5
"Enontekiö","13",8,5
"Enontekiö","14",7,7
"Enontekiö","15",7,8
"Enontekiö","16",12,5
"Enontekiö","17",6,6
"Enontekiö","18",7,2
"Enontekiö","19",7,4
"Enontekiö","20",12,11
"Enontekiö","21",7,4
"Enontekiö","22",6,3
"Enontekiö","23",8,3
"Enontekiö","24",8,8
"Enontekiö","25",11,1
"Enontekiö","26",10,5
"Enontekiö","27",4,9
"Enontekiö","28",7,9
"Enontekiö","29",10,10
"Enontekiö","30",14,10
"Enontekiö","31",14,12
"Enontekiö","32",8,7
"Enontekiö","33",10,7
"Enontekiö","34",7,13
"Enontekiö","35",15,10
"Enontekiö","36",12,12
"Enontekiö","37",12,11
"Enontekiö","38",10,9
"Enontekiö","39",7,8
"Enontekiö","40",11,7
"Enontekiö","41",10,13
"Enontekiö","42",10,7
"Enontekiö","43",11,9
"Enontekiö","44",9,9
"Enontekiö","45",11,9
"Enontekiö","46",11,10
"Enontekiö","47",12,6
"Enontekiö","48",12,17
"Enontekiö","49",6,9
"Enontekiö","50",14,14
"Enontekiö","51",12,22
"Enontekiö","52",13,6
"Enontekiö","53",14,14
"Enontekiö","54",15,12
"Enontekiö","55",22,14
"Enontekiö","56",21,16
"Enontekiö","57",11,15
"Enontekiö","58",11,13
"Enontekiö","59",19,19
"Enontekiö","60",15,16
"Enontekiö","61",15,14
"Enontekiö","62",28,17
"Enontekiö","63",21,24
"Enontekiö","64",24,21
"Enontekiö","65",25,12
"Enontekiö","66",25,21
"Enontekiö","67",19,17
"Enontekiö","68",16,24
"Enontekiö","69",24,16
"Enontekiö","70",18,18
"Enontekiö","71",17,16
"Enontekiö","72",15,14
"Enontekiö","73",7,10
"Enontekiö","74",7,13
"Enontekiö","75",13,6
"Enontekiö","76",9,6
"Enontekiö","77",13,6
"Enontekiö","78",5,6
"Enontekiö","79",11,8
"Enontekiö","80",8,5
"Enontekiö","81",6,5
"Enontekiö","82",3,7
"Enontekiö","83",2,4
"Enontekiö","84",4,6
"Enontekiö","85",3,3
"Enontekiö","86",0,3
"Enontekiö","87",1,5
"Enontekiö","88",5,2
"Enontekiö","89",2,1
"Enontekiö","90",2,5
"Enontekiö","91",1,0
"Enontekiö","92",1,1
"Enontekiö","93",0,0
"Enontekiö","94",1,1
"Enontekiö","95",1,0
"Enontekiö","96",0,0
"Enontekiö","97",0,1
"Enontekiö","98",0,0
"Enontekiö","99",0,0
"Enontekiö","100 -",0,3
"Espoo","Yhteensä",141016,142616
"Espoo","0",1611,1494
"Espoo","1",1724,1570
"Espoo","2",1873,1644
"Espoo","3",1841,1698
"Espoo","4",1965,1848
"Espoo","5",1978,1918
"Espoo","6",1912,1923
"Espoo","7",2046,1850
"Espoo","8",1978,1888
"Espoo","9",1969,1755
"Espoo","10",1894,1862
"Espoo","11",1913,1810
"Espoo","12",1893,1809
"Espoo","13",1805,1740
"Espoo","14",1749,1686
"Espoo","15",1743,1630
"Espoo","16",1626,1623
"Espoo","17",1699,1536
"Espoo","18",1677,1525
"Espoo","19",1707,1552
"Espoo","20",1756,1483
"Espoo","21",1812,1511
"Espoo","22",1757,1619
"Espoo","23",1936,1599
"Espoo","24",2038,1761
"Espoo","25",2024,1807
"Espoo","26",2180,1950
"Espoo","27",2083,1954
"Espoo","28",2177,2034
"Espoo","29",2106,1992
"Espoo","30",2180,2032
"Espoo","31",2182,2037
"Espoo","32",2193,2070
"Espoo","33",2218,2053
"Espoo","34",2245,2144
"Espoo","35",2292,2252
"Espoo","36",2428,2219
"Espoo","37",2271,2157
"Espoo","38",2322,2114
"Espoo","39",2279,2237
"Espoo","40",2124,2024
"Espoo","41",2190,2193
"Espoo","42",2213,2174
"Espoo","43",2210,2063
"Espoo","44",2012,1932
"Espoo","45",1851,1841
"Espoo","46",1860,1767
"Espoo","47",1951,1837
"Espoo","48",1882,1889
"Espoo","49",1808,1789
"Espoo","50",1943,1966
"Espoo","51",1934,2019
"Espoo","52",1887,1941
"Espoo","53",1721,1971
"Espoo","54",1817,1899
"Espoo","55",1734,1772
"Espoo","56",1719,1764
"Espoo","57",1670,1750
"Espoo","58",1582,1665
"Espoo","59",1465,1561
"Espoo","60",1401,1527
"Espoo","61",1372,1562
"Espoo","62",1365,1483
"Espoo","63",1335,1470
"Espoo","64",1144,1484
"Espoo","65",1149,1462
"Espoo","66",1104,1460
"Espoo","67",1109,1399
"Espoo","68",1152,1414
"Espoo","69",1184,1393
"Espoo","70",1221,1516
"Espoo","71",1204,1565
"Espoo","72",1237,1520
"Espoo","73",1127,1332
"Espoo","74",805,1052
"Espoo","75",740,946
"Espoo","76",623,741
"Espoo","77",807,1032
"Espoo","78",517,683
"Espoo","79",539,766
"Espoo","80",491,687
"Espoo","81",447,626
"Espoo","82",388,557
"Espoo","83",315,483
"Espoo","84",319,435
"Espoo","85",225,427
"Espoo","86",196,405
"Espoo","87",196,358
"Espoo","88",152,349
"Espoo","89",125,298
"Espoo","90",114,235
"Espoo","91",80,178
"Espoo","92",53,149
"Espoo","93",45,102
"Espoo","94",27,89
"Espoo","95",20,69
"Espoo","96",13,56
"Espoo","97",10,30
"Espoo","98",4,28
"Espoo","99",2,13
"Espoo","100 -",4,32
"Eura","Yhteensä",5885,5863
"Eura","0",43,51
"Eura","1",47,49
"Eura","2",63,63
"Eura","3",49,51
"Eura","4",64,60
"Eura","5",61,71
"Eura","6",60,58
"Eura","7",64,65
"Eura","8",74,63
"Eura","9",69,74
"Eura","10",72,57
"Eura","11",60,66
"Eura","12",65,76
"Eura","13",76,68
"Eura","14",61,86
"Eura","15",74,72
"Eura","16",68,56
"Eura","17",60,60
"Eura","18",67,49
"Eura","19",49,52
"Eura","20",66,37
"Eura","21",54,34
"Eura","22",50,31
"Eura","23",48,39
"Eura","24",63,38
"Eura","25",52,44
"Eura","26",49,33
"Eura","27",56,55
"Eura","28",45,54
"Eura","29",56,54
"Eura","30",73,46
"Eura","31",60,46
"Eura","32",54,61
"Eura","33",60,69
"Eura","34",62,81
"Eura","35",72,56
"Eura","36",76,62
"Eura","37",78,62
"Eura","38",73,46
"Eura","39",59,62
"Eura","40",62,61
"Eura","41",67,77
"Eura","42",70,54
"Eura","43",70,64
"Eura","44",56,63
"Eura","45",60,55
"Eura","46",66,69
"Eura","47",68,75
"Eura","48",67,80
"Eura","49",96,67
"Eura","50",78,81
"Eura","51",88,54
"Eura","52",80,77
"Eura","53",90,68
"Eura","54",82,84
"Eura","55",88,84
"Eura","56",107,87
"Eura","57",65,86
"Eura","58",83,85
"Eura","59",79,82
"Eura","60",88,94
"Eura","61",79,80
"Eura","62",87,67
"Eura","63",90,86
"Eura","64",76,87
"Eura","65",97,78
"Eura","66",91,96
"Eura","67",93,93
"Eura","68",110,105
"Eura","69",85,85
"Eura","70",110,96
"Eura","71",105,94
"Eura","72",95,96
"Eura","73",77,79
"Eura","74",56,74
"Eura","75",45,64
"Eura","76",46,33
"Eura","77",70,67
"Eura","78",47,48
"Eura","79",59,63
"Eura","80",42,55
"Eura","81",36,49
"Eura","82",36,57
"Eura","83",33,56
"Eura","84",26,43
"Eura","85",26,35
"Eura","86",15,40
"Eura","87",24,35
"Eura","88",14,34
"Eura","89",15,25
"Eura","90",11,35
"Eura","91",14,20
"Eura","92",5,28
"Eura","93",2,14
"Eura","94",4,18
"Eura","95",0,10
"Eura","96",1,6
"Eura","97",0,2
"Eura","98",0,3
"Eura","99",0,0
"Eura","100 -",1,3
"Eurajoki","Yhteensä",4858,4596
"Eurajoki","0",41,46
"Eurajoki","1",49,32
"Eurajoki","2",52,43
"Eurajoki","3",50,57
"Eurajoki","4",60,43
"Eurajoki","5",52,60
"Eurajoki","6",47,64
"Eurajoki","7",61,61
"Eurajoki","8",55,61
"Eurajoki","9",80,61
"Eurajoki","10",65,60
"Eurajoki","11",57,64
"Eurajoki","12",72,54
"Eurajoki","13",61,44
"Eurajoki","14",65,55
"Eurajoki","15",58,52
"Eurajoki","16",57,46
"Eurajoki","17",46,50
"Eurajoki","18",72,43
"Eurajoki","19",38,38
"Eurajoki","20",29,26
"Eurajoki","21",32,30
"Eurajoki","22",33,34
"Eurajoki","23",39,25
"Eurajoki","24",50,30
"Eurajoki","25",18,29
"Eurajoki","26",49,42
"Eurajoki","27",33,36
"Eurajoki","28",41,41
"Eurajoki","29",42,41
"Eurajoki","30",40,49
"Eurajoki","31",41,45
"Eurajoki","32",50,41
"Eurajoki","33",56,55
"Eurajoki","34",53,54
"Eurajoki","35",60,61
"Eurajoki","36",76,60
"Eurajoki","37",48,64
"Eurajoki","38",79,48
"Eurajoki","39",82,62
"Eurajoki","40",58,55
"Eurajoki","41",63,69
"Eurajoki","42",70,72
"Eurajoki","43",79,64
"Eurajoki","44",57,49
"Eurajoki","45",51,45
"Eurajoki","46",72,61
"Eurajoki","47",59,45
"Eurajoki","48",76,50
"Eurajoki","49",50,54
"Eurajoki","50",73,56
"Eurajoki","51",72,53
"Eurajoki","52",74,60
"Eurajoki","53",60,61
"Eurajoki","54",70,71
"Eurajoki","55",70,66
"Eurajoki","56",56,60
"Eurajoki","57",58,57
"Eurajoki","58",63,56
"Eurajoki","59",76,54
"Eurajoki","60",59,50
"Eurajoki","61",61,51
"Eurajoki","62",74,50
"Eurajoki","63",61,62
"Eurajoki","64",82,61
"Eurajoki","65",75,77
"Eurajoki","66",66,79
"Eurajoki","67",81,70
"Eurajoki","68",71,93
"Eurajoki","69",80,74
"Eurajoki","70",84,90
"Eurajoki","71",83,76
"Eurajoki","72",68,67
"Eurajoki","73",61,55
"Eurajoki","74",48,45
"Eurajoki","75",49,41
"Eurajoki","76",40,33
"Eurajoki","77",48,47
"Eurajoki","78",39,41
"Eurajoki","79",34,40
"Eurajoki","80",35,39
"Eurajoki","81",24,41
"Eurajoki","82",21,41
"Eurajoki","83",16,22
"Eurajoki","84",15,23
"Eurajoki","85",12,16
"Eurajoki","86",12,27
"Eurajoki","87",20,18
"Eurajoki","88",13,18
"Eurajoki","89",4,14
"Eurajoki","90",6,19
"Eurajoki","91",6,18
"Eurajoki","92",4,10
"Eurajoki","93",5,7
"Eurajoki","94",2,3
"Eurajoki","95",1,9
"Eurajoki","96",1,1
"Eurajoki","97",0,2
"Eurajoki","98",0,0
"Eurajoki","99",1,1
"Eurajoki","100 -",0,0
"Evijärvi","Yhteensä",1269,1204
"Evijärvi","0",12,13
"Evijärvi","1",11,12
"Evijärvi","2",9,13
"Evijärvi","3",13,9
"Evijärvi","4",6,7
"Evijärvi","5",15,20
"Evijärvi","6",15,9
"Evijärvi","7",18,16
"Evijärvi","8",22,14
"Evijärvi","9",13,15
"Evijärvi","10",12,15
"Evijärvi","11",19,14
"Evijärvi","12",17,15
"Evijärvi","13",9,13
"Evijärvi","14",9,12
"Evijärvi","15",15,14
"Evijärvi","16",16,19
"Evijärvi","17",20,9
"Evijärvi","18",13,10
"Evijärvi","19",8,6
"Evijärvi","20",17,4
"Evijärvi","21",4,6
"Evijärvi","22",10,6
"Evijärvi","23",11,12
"Evijärvi","24",13,11
"Evijärvi","25",9,2
"Evijärvi","26",10,7
"Evijärvi","27",9,12
"Evijärvi","28",11,8
"Evijärvi","29",17,11
"Evijärvi","30",13,10
"Evijärvi","31",18,7
"Evijärvi","32",12,16
"Evijärvi","33",11,13
"Evijärvi","34",20,15
"Evijärvi","35",14,15
"Evijärvi","36",13,15
"Evijärvi","37",11,17
"Evijärvi","38",6,12
"Evijärvi","39",12,12
"Evijärvi","40",20,16
"Evijärvi","41",10,9
"Evijärvi","42",15,12
"Evijärvi","43",13,6
"Evijärvi","44",12,8
"Evijärvi","45",17,16
"Evijärvi","46",12,12
"Evijärvi","47",14,5
"Evijärvi","48",10,13
"Evijärvi","49",17,16
"Evijärvi","50",17,16
"Evijärvi","51",20,10
"Evijärvi","52",30,14
"Evijärvi","53",9,19
"Evijärvi","54",21,13
"Evijärvi","55",23,19
"Evijärvi","56",18,19
"Evijärvi","57",17,20
"Evijärvi","58",18,20
"Evijärvi","59",15,16
"Evijärvi","60",23,18
"Evijärvi","61",20,15
"Evijärvi","62",21,19
"Evijärvi","63",28,12
"Evijärvi","64",28,23
"Evijärvi","65",22,23
"Evijärvi","66",16,16
"Evijärvi","67",19,17
"Evijärvi","68",18,13
"Evijärvi","69",15,16
"Evijärvi","70",15,19
"Evijärvi","71",13,25
"Evijärvi","72",20,22
"Evijärvi","73",19,16
"Evijärvi","74",23,16
"Evijärvi","75",16,16
"Evijärvi","76",5,11
"Evijärvi","77",11,17
"Evijärvi","78",7,14
"Evijärvi","79",8,8
"Evijärvi","80",12,12
"Evijärvi","81",11,8
"Evijärvi","82",14,17
"Evijärvi","83",7,2
"Evijärvi","84",7,9
"Evijärvi","85",8,16
"Evijärvi","86",8,5
"Evijärvi","87",3,8
"Evijärvi","88",1,10
"Evijärvi","89",2,8
"Evijärvi","90",5,8
"Evijärvi","91",2,4
"Evijärvi","92",1,2
"Evijärvi","93",0,3
"Evijärvi","94",0,2
"Evijärvi","95",0,5
"Evijärvi","96",0,1
"Evijärvi","97",0,2
"Evijärvi","98",0,1
"Evijärvi","99",0,0
"Evijärvi","100 -",0,0
"Finström","Yhteensä",1285,1303
"Finström","0",12,7
"Finström","1",14,17
"Finström","2",13,15
"Finström","3",13,10
"Finström","4",16,13
"Finström","5",16,14
"Finström","6",13,24
"Finström","7",19,12
"Finström","8",16,20
"Finström","9",18,17
"Finström","10",12,15
"Finström","11",17,17
"Finström","12",20,16
"Finström","13",19,13
"Finström","14",20,15
"Finström","15",22,11
"Finström","16",10,20
"Finström","17",12,14
"Finström","18",15,11
"Finström","19",10,12
"Finström","20",11,6
"Finström","21",8,5
"Finström","22",13,12
"Finström","23",14,8
"Finström","24",9,9
"Finström","25",16,13
"Finström","26",9,9
"Finström","27",8,18
"Finström","28",21,20
"Finström","29",13,14
"Finström","30",13,17
"Finström","31",14,15
"Finström","32",14,5
"Finström","33",18,21
"Finström","34",17,19
"Finström","35",15,17
"Finström","36",16,18
"Finström","37",14,22
"Finström","38",18,18
"Finström","39",13,8
"Finström","40",10,8
"Finström","41",14,12
"Finström","42",20,22
"Finström","43",30,13
"Finström","44",15,15
"Finström","45",14,20
"Finström","46",19,16
"Finström","47",17,17
"Finström","48",23,19
"Finström","49",18,17
"Finström","50",23,14
"Finström","51",21,27
"Finström","52",14,22
"Finström","53",24,14
"Finström","54",21,23
"Finström","55",20,17
"Finström","56",16,24
"Finström","57",20,16
"Finström","58",13,16
"Finström","59",12,13
"Finström","60",13,22
"Finström","61",10,20
"Finström","62",18,14
"Finström","63",10,19
"Finström","64",21,16
"Finström","65",28,21
"Finström","66",11,18
"Finström","67",19,8
"Finström","68",16,17
"Finström","69",20,25
"Finström","70",13,15
"Finström","71",16,20
"Finström","72",8,13
"Finström","73",13,15
"Finström","74",15,12
"Finström","75",8,9
"Finström","76",13,7
"Finström","77",14,8
"Finström","78",14,13
"Finström","79",6,17
"Finström","80",9,12
"Finström","81",7,9
"Finström","82",4,5
"Finström","83",3,5
"Finström","84",4,6
"Finström","85",4,6
"Finström","86",3,8
"Finström","87",4,4
"Finström","88",1,4
"Finström","89",4,8
"Finström","90",3,3
"Finström","91",2,1
"Finström","92",0,3
"Finström","93",1,1
"Finström","94",1,2
"Finström","95",1,1
"Finström","96",2,1
"Finström","97",0,1
"Finström","98",0,1
"Finström","99",1,1
"Finström","100 -",0,0
"Forssa","Yhteensä",8285,8743
"Forssa","0",52,56
"Forssa","1",58,55
"Forssa","2",62,65
"Forssa","3",65,60
"Forssa","4",57,65
"Forssa","5",68,77
"Forssa","6",60,62
"Forssa","7",72,80
"Forssa","8",78,52
"Forssa","9",89,76
"Forssa","10",93,77
"Forssa","11",93,73
"Forssa","12",85,81
"Forssa","13",77,83
"Forssa","14",85,73
"Forssa","15",96,73
"Forssa","16",86,71
"Forssa","17",78,98
"Forssa","18",99,97
"Forssa","19",96,102
"Forssa","20",95,77
"Forssa","21",82,69
"Forssa","22",90,82
"Forssa","23",81,75
"Forssa","24",86,67
"Forssa","25",80,88
"Forssa","26",99,82
"Forssa","27",104,85
"Forssa","28",94,67
"Forssa","29",71,85
"Forssa","30",96,79
"Forssa","31",88,61
"Forssa","32",69,90
"Forssa","33",95,85
"Forssa","34",86,90
"Forssa","35",113,87
"Forssa","36",105,70
"Forssa","37",114,92
"Forssa","38",77,93
"Forssa","39",106,87
"Forssa","40",95,96
"Forssa","41",90,81
"Forssa","42",99,87
"Forssa","43",96,90
"Forssa","44",104,86
"Forssa","45",98,68
"Forssa","46",70,80
"Forssa","47",92,91
"Forssa","48",104,78
"Forssa","49",102,68
"Forssa","50",125,100
"Forssa","51",109,100
"Forssa","52",105,116
"Forssa","53",105,115
"Forssa","54",118,115
"Forssa","55",108,120
"Forssa","56",118,114
"Forssa","57",133,143
"Forssa","58",116,102
"Forssa","59",111,123
"Forssa","60",127,140
"Forssa","61",146,153
"Forssa","62",122,136
"Forssa","63",112,153
"Forssa","64",130,163
"Forssa","65",123,149
"Forssa","66",100,134
"Forssa","67",136,160
"Forssa","68",148,149
"Forssa","69",138,171
"Forssa","70",147,209
"Forssa","71",150,180
"Forssa","72",169,158
"Forssa","73",132,134
"Forssa","74",82,112
"Forssa","75",83,108
"Forssa","76",73,80
"Forssa","77",86,116
"Forssa","78",58,92
"Forssa","79",69,110
"Forssa","80",73,94
"Forssa","81",53,98
"Forssa","82",62,86
"Forssa","83",47,80
"Forssa","84",36,82
"Forssa","85",46,65
"Forssa","86",35,60
"Forssa","87",25,57
"Forssa","88",20,47
"Forssa","89",21,37
"Forssa","90",17,38
"Forssa","91",11,32
"Forssa","92",14,30
"Forssa","93",5,17
"Forssa","94",4,15
"Forssa","95",1,12
"Forssa","96",2,5
"Forssa","97",2,9
"Forssa","98",0,5
"Forssa","99",1,1
"Forssa","100 -",1,6
"Föglö","Yhteensä",280,254
"Föglö","0",3,1
"Föglö","1",2,0
"Föglö","2",3,3
"Föglö","3",2,2
"Föglö","4",3,3
"Föglö","5",2,4
"Föglö","6",1,4
"Föglö","7",2,3
"Föglö","8",2,3
"Föglö","9",1,1
"Föglö","10",1,3
"Föglö","11",2,1
"Föglö","12",2,0
"Föglö","13",3,2
"Föglö","14",4,4
"Föglö","15",2,1
"Föglö","16",4,2
"Föglö","17",4,5
"Föglö","18",5,4
"Föglö","19",2,3
"Föglö","20",1,0
"Föglö","21",3,4
"Föglö","22",2,1
"Föglö","23",2,2
"Föglö","24",5,3
"Föglö","25",5,2
"Föglö","26",1,2
"Föglö","27",8,3
"Föglö","28",1,1
"Föglö","29",3,4
"Föglö","30",4,3
"Föglö","31",5,0
"Föglö","32",2,4
"Föglö","33",3,3
"Föglö","34",1,3
"Föglö","35",2,3
"Föglö","36",2,1
"Föglö","37",3,2
"Föglö","38",4,6
"Föglö","39",3,0
"Föglö","40",6,1
"Föglö","41",1,1
"Föglö","42",5,3
"Föglö","43",3,3
"Föglö","44",4,3
"Föglö","45",1,5
"Föglö","46",2,4
"Föglö","47",4,4
"Föglö","48",2,2
"Föglö","49",2,1
"Föglö","50",8,3
"Föglö","51",5,2
"Föglö","52",4,5
"Föglö","53",5,5
"Föglö","54",0,0
"Föglö","55",4,1
"Föglö","56",3,2
"Föglö","57",2,5
"Föglö","58",5,3
"Föglö","59",3,3
"Föglö","60",6,2
"Föglö","61",4,4
"Föglö","62",2,3
"Föglö","63",5,6
"Föglö","64",3,5
"Föglö","65",4,3
"Föglö","66",3,6
"Föglö","67",6,6
"Föglö","68",3,8
"Föglö","69",4,4
"Föglö","70",9,2
"Föglö","71",4,2
"Föglö","72",4,5
"Föglö","73",4,4
"Föglö","74",1,2
"Föglö","75",6,4
"Föglö","76",4,2
"Föglö","77",6,1
"Föglö","78",3,3
"Föglö","79",0,3
"Föglö","80",2,0
"Föglö","81",2,1
"Föglö","82",1,3
"Föglö","83",2,0
"Föglö","84",2,1
"Föglö","85",2,2
"Föglö","86",5,1
"Föglö","87",2,3
"Föglö","88",1,2
"Föglö","89",0,2
"Föglö","90",1,1
"Föglö","91",0,3
"Föglö","92",0,2
"Föglö","93",0,1
"Föglö","94",0,0
"Föglö","95",0,1
"Föglö","96",0,1
"Föglö","97",0,0
"Föglö","98",0,3
"Föglö","99",0,0
"Föglö","100 -",0,0
"Geta","Yhteensä",260,254
"Geta","0",2,2
"Geta","1",2,1
"Geta","2",2,0
"Geta","3",3,3
"Geta","4",0,4
"Geta","5",2,3
"Geta","6",5,2
"Geta","7",5,2
"Geta","8",1,8
"Geta","9",2,4
"Geta","10",3,4
"Geta","11",2,0
"Geta","12",3,5
"Geta","13",1,3
"Geta","14",4,3
"Geta","15",5,2
"Geta","16",2,2
"Geta","17",3,3
"Geta","18",4,0
"Geta","19",2,3
"Geta","20",0,2
"Geta","21",0,1
"Geta","22",3,2
"Geta","23",2,1
"Geta","24",5,5
"Geta","25",2,1
"Geta","26",3,1
"Geta","27",2,2
"Geta","28",5,6
"Geta","29",2,2
"Geta","30",5,1
"Geta","31",2,4
"Geta","32",4,3
"Geta","33",4,6
"Geta","34",1,2
"Geta","35",7,4
"Geta","36",4,4
"Geta","37",2,0
"Geta","38",3,2
"Geta","39",4,4
"Geta","40",3,6
"Geta","41",2,2
"Geta","42",7,0
"Geta","43",1,2
"Geta","44",4,1
"Geta","45",2,5
"Geta","46",3,5
"Geta","47",6,1
"Geta","48",1,1
"Geta","49",3,3
"Geta","50",4,5
"Geta","51",1,0
"Geta","52",7,4
"Geta","53",4,2
"Geta","54",3,7
"Geta","55",5,8
"Geta","56",5,4
"Geta","57",3,2
"Geta","58",9,3
"Geta","59",4,5
"Geta","60",2,6
"Geta","61",5,4
"Geta","62",2,4
"Geta","63",6,3
"Geta","64",0,1
"Geta","65",4,3
"Geta","66",2,6
"Geta","67",2,3
"Geta","68",3,1
"Geta","69",2,1
"Geta","70",2,1
"Geta","71",6,2
"Geta","72",4,3
"Geta","73",2,2
"Geta","74",4,3
"Geta","75",1,3
"Geta","76",2,4
"Geta","77",4,3
"Geta","78",0,2
"Geta","79",3,1
"Geta","80",2,3
"Geta","81",0,2
"Geta","82",1,0
"Geta","83",4,3
"Geta","84",1,2
"Geta","85",0,2
"Geta","86",1,1
"Geta","87",0,1
"Geta","88",1,2
"Geta","89",1,2
"Geta","90",1,1
"Geta","91",1,3
"Geta","92",0,2
"Geta","93",0,1
"Geta","94",0,0
"Geta","95",0,0
"Geta","96",1,0
"Geta","97",0,0
"Geta","98",0,0
"Geta","99",0,0
"Geta","100 -",0,0
"Haapajärvi","Yhteensä",3646,3501
"Haapajärvi","0",31,38
"Haapajärvi","1",44,29
"Haapajärvi","2",43,42
"Haapajärvi","3",44,26
"Haapajärvi","4",44,45
"Haapajärvi","5",41,37
"Haapajärvi","6",41,48
"Haapajärvi","7",36,48
"Haapajärvi","8",46,48
"Haapajärvi","9",55,61
"Haapajärvi","10",41,36
"Haapajärvi","11",56,50
